Radius,Perimeter,Area,Texture,Compactness,Concavity,Symmetry,Fractal Dimension,Coastline Approximation,GreyScale Value,Diagnosis
-0.311877353,-0.544909288,1.806542407,0.644780615,0.726616534,0.322531102,-0.085774237,0.557153027,0.416011139,2.209233084,1
-1.452913099,-0.434536938,-0.267538059,0.871697137,0.795476285,-2.076130991,0.965427602,-0.021964045,-1.625381666,1.840075763,1
-0.150572398,2.341562053,-1.994253832,0.008981758,1.150665893,-1.959085482,1.170770553,-0.689627597,1.111095948,-1.195978327,1
0.162844335,-0.091805594,1.588194027,-1.676948324,0.045221622,0.348908686,-1.056914637,-0.024063701,0.643155791,-0.536325316,-1
-2.07454349,-1.432341442,-0.173992193,3.287345209,-1.543966757,0.897504811,-0.569858537,-0.320749607,0.053409769,-0.633648618,1
0.086245804,0.361361889,-0.132976797,0.22519037,0.379015538,-1.748793485,0.085151086,0.998031765,0.12381148,0.186328505,-1
1.911304039,0.081432843,-0.318522222,-0.006565299,0.188998851,-0.635575486,0.920151634,-0.225035824,-0.865518739,0.628606568,-1
-1.418941944,0.937422024,-1.405356066,1.366076584,0.372654791,-0.453452899,-0.762959678,-0.369600518,2.22817973,-0.170182951,1
-1.229005581,-2.85361555,0.444279865,1.96004467,0.415470304,0.961753657,0.66808342,0.802745767,-0.247680815,1.015621551,1
2.672877812,1.110819822,-1.538850738,-0.188262192,-0.43093278,-1.5481325,-1.128985538,-1.109024614,0.061825152,-0.797848572,1
0.489002913,-0.469311033,0.727778835,1.995114761,1.885417137,0.58473276,0.082827092,0.522043426,0.482538354,-0.615034038,1
-0.583288067,-0.204639531,-1.668513736,0.146007462,1.183374912,-0.593404176,-0.767111981,-2.461347812,0.011723684,0.488786904,1
-0.434282958,0.542233003,0.821717454,3.486018766,0.285662231,-0.506937244,-0.464231059,0.138506276,-0.563533807,1.329844708,1
-0.639985988,0.938656614,0.753075013,-0.002238952,2.389243388,-1.479435089,0.649324561,0.45081507,0.048947606,0.311578073,1
-1.662091554,-0.123358986,-1.457640876,0.295332096,-0.028395155,-0.453971589,0.384851556,-0.078350303,-0.618256841,0.051229981,-1
-1.389349724,1.014012336,-0.400535748,-0.355652002,0.215742708,-1.087593224,0.481579248,0.104432698,0.013665869,0.509638602,-1
-1.538215523,-0.2444397,-0.705812734,-0.242049975,-0.504837758,1.535092988,-0.033747317,-2.030029794,0.23137532,-0.327066371,1
0.027293797,-0.248084013,-1.956602342,-0.026745603,0.189738288,0.926474686,0.839846458,1.176044397,-1.095722215,1.479969673,1
-1.470525337,-0.301720348,0.343859742,0.316888336,-0.918872036,0.255424718,2.104828107,0.014590589,-1.222587802,-0.287154573,1
-0.807557211,-0.221489086,-0.863874406,-0.35953852,-0.830905997,1.082814239,1.868441313,-1.531048556,0.695169952,-1.086741728,1
0.82056049,-1.387376221,-0.611511477,0.56760098,-0.123573061,-0.487820148,-0.903588373,-0.63620942,-0.577502647,0.387111085,-1
-0.793240421,-0.612161907,-0.913918294,-0.85395678,-1.926373573,1.51658957,2.393752687,-1.044552359,-0.569986682,0.447402397,1
0.514946659,2.038937923,0.679857929,-0.321211567,-1.078145855,1.118678384,-1.218071295,1.201579122,-0.179197431,0.4267284,1
-0.846994965,0.867681447,-0.19088532,0.892493356,-0.707089101,-0.08179591,-0.182629285,-0.166502379,-0.170908113,0.279002874,-1
-0.431375781,-0.945340766,-0.918811221,1.441773659,0.816275606,-0.528566017,0.215718067,0.948607477,-0.274185739,-0.243689641,-1
-0.282245726,-0.541536143,-1.167312494,-0.076663287,-0.335126866,0.689957952,-0.597550654,-0.529575489,-0.958876516,-0.97162778,-1
-0.848714829,-0.682290315,1.356484355,-0.133969104,-0.642728426,1.635504417,0.060324075,-0.327105641,-0.911967051,-0.467453428,-1
0.861524698,0.551031513,-0.29645609,1.158001627,-0.695322633,-1.396863839,-1.995303253,-1.573594658,-0.74490817,-0.70516413,1
-0.71737504,-0.290532891,-1.865420923,-0.331078988,-1.062238398,-0.036373412,1.137767458,1.634996956,-2.090947568,1.83674365,1
1.718373622,-0.41988687,-0.739721638,-1.572376536,0.65964022,0.363613335,-0.469403771,1.648324433,-1.297583589,-0.527073932,1
-0.64579681,-0.535950114,0.229535864,0.153298925,-0.130731404,-1.093656309,0.945612288,-1.182661506,-1.751672429,0.432843912,-1
1.327208636,0.724142761,-1.050237965,1.32234469,0.910825879,0.891007204,0.049355186,1.285769413,1.29290592,0.745725615,1
0.573673008,0.169161014,-0.688306763,-1.772188378,-0.227858467,2.139225217,0.633473939,-0.542046673,1.270104056,0.325144084,1
1.309593287,-1.410630698,-0.192535635,-0.266626144,0.846337002,-0.431831071,0.026651675,-0.048861538,0.720383248,0.585646516,-1
-1.940966732,0.083791583,-0.235350955,-2.20978682,1.361770042,1.360685009,-0.155525976,0.78257571,0.602319805,0.762898172,1
-0.041969455,0.349238703,0.042100533,-0.523254887,-0.993555329,-1.096053394,0.343150786,1.419620721,1.483714352,-2.04921084,1
0.930926777,-0.297827983,-0.884247286,1.142395114,0.462674477,0.969343771,0.800404295,0.735053409,0.585903535,-1.437507124,-1
1.159865937,1.314664587,0.948054716,-0.321782642,1.097785909,-0.864504476,0.186320549,-0.560175293,-0.412641475,1.036782845,-1
0.753333581,1.009149217,-1.584719529,0.552286586,-0.529989923,-2.006883794,0.469256351,-1.502342996,0.50181742,-1.024565093,1
0.841733012,-0.348489197,-0.988526758,0.185386865,-0.268837535,-0.501983406,0.362040399,1.280030187,-0.747736866,0.600639462,-1
-0.005250169,0.432990165,0.140283668,-1.720042341,-0.558076542,0.967055057,-0.481518359,-0.654500893,-0.184442525,1.409334101,-1
0.811655446,0.013706072,-1.120118167,-0.508992981,0.228190357,0.638843861,1.128340919,-1.280510335,-0.490841752,-1.32118298,-1
-0.808754521,-0.153923603,0.001943888,-0.102699318,0.601231074,1.51061566,-0.001684709,0.130885451,-1.165396053,0.139064556,-1
1.402798973,0.070710367,-0.468624605,-0.050775086,-0.244179895,-0.09293953,-0.209144246,-1.65596226,-0.417707352,-0.160572169,-1
-0.233169177,1.135462157,-0.029722065,-0.019618937,0.639749144,-0.476369587,-0.971643044,0.80895923,-0.564629267,-0.48869649,-1
0.01221675,-0.467200544,1.804684882,-0.176711476,0.686892447,-1.545300438,-0.264353808,-0.486964343,-1.591322564,-1.069597282,1
1.840741148,-0.285861175,-1.175951386,-0.309312792,1.062731865,0.710068134,0.914247178,-0.509205235,0.072547984,-0.233346839,-1
0.69522009,-0.813938284,1.327402169,-1.731295395,-0.320183031,1.592596383,-1.299631611,-0.5708798,-2.513589507,-1.012691886,1
0.636628421,0.550433797,-0.919839413,0.759918973,1.465844142,0.44798143,-1.900852848,-1.259698549,-0.380878822,0.063820128,1
1.241386839,0.075730788,-0.180120334,1.043345588,-0.253849574,-1.006843433,-1.646946361,-0.891754786,0.828746312,1.560412324,1
-0.074547374,-0.082967062,-0.572089026,-1.096626024,0.351485562,-0.370087579,-1.307336488,1.377447668,-0.037163817,-0.196896791,-1
-0.220105961,-0.178570485,0.06311265,-0.254894859,-0.093675007,-1.804596416,0.339846041,-0.183406777,0.008013524,1.345435493,-1
-1.068816456,-1.203206847,0.89733742,-0.445277343,0.408697859,-0.976108663,-0.703119038,-0.64702306,-0.419704379,1.241585557,-1
-0.241905559,-0.081594269,0.484515113,-0.793985548,0.160134857,-1.065638815,-0.223180333,0.348676321,-0.805283594,-0.58371438,-1
-0.622941905,-0.024444726,-0.020960786,-1.410578372,0.284241792,-0.200755981,0.081270062,-0.386130795,0.888905535,-0.026461838,-1
-0.868759326,0.545111634,-0.644689675,0.214651579,0.260266537,-1.033015273,0.048486639,-0.177641958,-1.598249099,0.718267013,-1
-0.541022352,-1.366054532,-1.065502609,1.135850637,1.313694907,0.807888945,1.753041008,0.954475381,0.219167844,0.642295925,1
-0.144611486,1.112222423,-0.707585278,0.347393263,-1.575271064,0.490198545,0.203351714,-0.543769635,1.129467207,1.765099261,-1
-1.640410325,-0.40296078,0.378045748,0.285142159,-0.407987188,1.565040197,-0.063546578,-1.704318611,-0.197067001,0.751063807,-1
-0.272435423,0.901960243,0.631228269,-0.44599908,-1.709555127,-0.59093555,-0.440183692,0.868112633,-0.309967472,0.303109716,-1
0.19217486,1.665619797,0.370805826,-0.033092196,-0.872670951,0.505152297,-0.335819505,2.382194555,-0.145698121,-1.226243547,1
0.808117621,1.584213458,-0.73816106,0.074531968,1.50337455,-1.793371596,0.898042216,0.385468755,0.845037106,1.001668222,1
-1.300951963,0.053171455,1.19116655,0.723357971,0.386596006,0.107839714,-0.813517238,-0.113049663,1.793381783,-0.14633478,-1
0.185525454,0.634603714,1.39765161,-0.243490104,1.02226413,-0.777967825,-0.594077533,0.196226456,0.817755987,0.839827239,-1
-0.56606564,1.553006926,1.678657458,-0.681743787,-1.231194311,-0.97817773,-0.517382887,-2.143981936,-0.164465893,1.820555806,1
1.595182275,1.73487861,0.592522309,1.052686636,-0.918592165,0.498616537,-2.136310471,0.318903354,0.429300925,0.827429042,1
-0.554128034,-0.024408997,-0.441648215,1.656388084,-0.70773925,-1.00793132,-2.301449176,-1.255516019,0.006041996,0.978501399,1
2.341495665,-0.235158399,0.245323049,2.132696691,0.574133345,0.040199567,0.439645505,-0.415947098,1.263695161,-0.683138313,1
1.628006703,0.931835446,2.053501481,0.060176791,2.404003886,1.043992118,0.344509925,-0.360040143,-0.613794648,-0.825949166,1
-0.325389197,0.001880088,0.630774997,1.928215563,1.093713445,0.372477353,0.129437615,0.732763997,-1.779287114,-0.356853449,1
1.156387673,0.249220818,0.796881828,-0.34722473,1.605192876,-0.359954711,-0.744934728,-1.373281253,0.664807013,0.328561429,-1
-0.025194957,-1.51288343,0.308341254,-0.490570928,0.419142026,-0.224215364,1.037542766,0.18447673,-1.677517386,0.11054991,-1
-0.22703083,-0.201949538,-0.303485288,-1.263122613,-1.021530602,-0.248724986,-0.344434048,-0.534215274,-1.118031233,0.633987052,-1
0.976854489,-0.345955781,-1.33175737,0.209358918,0.110680817,2.174456398,0.565710401,1.126908611,-0.173386506,0.395891385,1
0.317280384,1.47938085,-0.844235774,-1.520884096,1.425800322,-2.653050114,0.894903203,-0.031268964,1.459089583,-0.349964598,1
0.802089037,1.27570295,1.713719672,-0.966445151,-0.130741312,-0.929403291,1.03162084,0.704145381,-0.091933132,0.750644451,-1
-0.241928781,1.043008779,1.118113258,0.853319707,-0.539109424,-1.922260269,-0.910416898,-0.726930435,-0.313551315,-0.967251601,1
-0.1828208,0.553456261,-0.967121329,-0.676586664,0.427448082,-1.453399779,-0.463875498,-0.755747639,-1.009268102,-1.076471471,-1
-2.405330917,-0.746613331,0.803602661,0.243833796,-0.358254419,1.129240244,-0.160937957,0.224587142,0.842359663,1.010394793,1
2.114156417,-1.554206303,-2.030553775,-0.431253433,0.110986144,-0.44332899,-0.718627034,-0.61473771,0.274018586,-1.416071908,1
-0.353382545,-1.545982152,-0.712432681,1.143551351,-0.645191939,0.442218646,0.51365705,0.871958303,0.955719724,1.336020498,-1
-0.556988676,-1.318634179,0.752331063,-0.557724114,-0.556163263,0.025411853,-0.277139323,1.287639912,-0.82163421,0.168358214,-1
0.633347548,0.157665471,-0.111385769,-0.20795866,0.733642197,0.077083573,0.765186521,0.503269403,-0.467701933,-1.161803371,-1
-1.484690583,-1.128436667,0.306802166,1.811581909,1.850175386,-0.71671636,0.0286223,-1.541942842,0.182139295,0.865330397,1
0.484084911,-0.182926537,-0.714821569,-0.245722199,-2.144908211,-1.801832141,-0.3577263,-1.585636931,-1.670051765,-1.731246844,1
-0.116769602,0.27273147,0.337607985,-1.078917057,0.334163079,0.358180111,-0.968570655,1.150499087,1.030208201,0.518510937,-1
-0.171522398,-0.181183017,0.385701278,-0.057816307,-0.761518381,-1.986737819,0.369573332,1.151097457,0.755759211,0.395753535,-1
-0.901401958,1.50960635,2.030556645,0.395705955,0.518150931,-0.422092539,0.964380822,0.582324955,1.276935116,-0.970674586,1
-0.353653688,0.036762893,-0.6932535,1.005129781,-0.610381854,0.200878632,1.526511268,-0.438044345,0.119717185,-0.181107226,-1
-0.009050503,1.190676531,0.213397806,-0.369843797,2.275396374,-0.611998822,0.113859945,1.078952168,-0.109048459,0.335631504,-1
0.111946743,-0.924328674,0.498257655,-0.5695943,-0.459292986,-1.231274063,-0.548187497,0.579985875,1.40676461,-0.420685659,-1
1.090778466,0.30735375,0.756518275,-0.888258202,0.203271212,0.742090843,1.450510418,-0.514240751,-0.216933445,-0.715834673,-1
0.493548261,-0.889715061,-0.811237157,0.506630678,-1.405608152,0.193601659,0.503166585,-0.092239194,-0.014205873,-2.380504003,1
1.949150778,-0.654118758,0.408821958,-0.475468239,1.683519227,1.914576291,-0.444573967,1.582582932,0.611768369,1.606929822,1
-1.52003379,0.415995302,-0.78555769,-0.400740877,-0.884900633,0.132045772,1.360813161,0.711277431,0.456193261,-1.560632117,-1
-0.66625089,0.312558817,-0.426826499,-1.01830079,-0.43052278,-1.034394555,-0.634999295,1.872222718,-0.541313889,-0.56968926,-1
0.203638493,-1.56126805,2.781822107,1.392854043,-1.125042349,1.103944578,-0.157469761,0.358380524,-0.932014487,1.582687562,1
-1.610543727,-0.184697829,-0.703769888,0.529987486,-1.748886645,-0.47286162,0.353953476,-1.95278423,1.066392164,0.745009156,1
0.418140492,-0.57773171,0.089745468,0.64934489,-0.675345184,0.516316248,2.448465049,-0.312351632,-0.343328275,-1.330622132,1
-0.851162209,2.328256787,-0.252313186,0.411091499,1.791860419,-1.360760999,0.965753012,-0.872836439,-0.655236903,-0.243510966,1
-2.124626317,1.139061293,0.519838776,-1.343740153,1.278156989,-0.890983893,-0.99114352,-0.441703442,-1.127795625,-1.246651593,1
-0.245752657,1.521482392,0.368186798,0.811229962,0.865711783,-0.431369407,-1.286407792,-2.307734424,0.210366227,-1.473713812,1
-1.738064395,-1.243481455,-1.17509089,0.631985893,-1.180103903,0.965147735,-0.589260667,-0.351325405,-0.073809471,0.910350537,1
-0.637002113,-0.692635568,0.04513685,0.152005787,-1.243514476,-0.463358571,-0.819926217,0.650271826,-3.08521922,0.193296727,1
-0.257530094,0.13685353,-1.552383835,1.343529441,1.639113965,0.716906225,1.273191147,-0.081198888,-0.333296148,-0.437784537,1
1.20739156,-2.073898299,0.095945971,-0.962303892,-1.019941934,0.289296201,0.764140595,-0.017895394,1.333831258,-0.099937112,1
1.669502732,-0.482094106,-0.763073573,0.151558624,-0.459609121,-0.06734561,-1.190692297,-1.967979533,-0.665762056,0.667092579,1
1.260623312,-0.325847808,0.233996611,-0.083171406,0.259109393,-0.003681599,3.428566957,-0.108007397,-0.346220771,-0.473723427,1
-0.69539161,-0.562097017,-1.413125909,0.537944286,-1.092420293,0.625958055,-0.600382641,-0.059714587,-1.67972865,-0.580231858,-1
-1.649557201,0.128560663,-1.116534232,-0.529750945,-0.838853994,-1.271727099,-1.592965132,0.229820186,1.963924824,0.682292147,1
-0.364328873,-0.436283307,0.17991918,-0.243285659,0.183919079,1.035078451,0.233412964,-0.343885152,-3.726868122,0.594437409,1
-0.04545153,0.976625728,1.732889706,-0.403333693,-0.485803779,0.795315135,0.733879577,-0.464199432,-0.953772762,-0.652377131,-1
0.128049341,0.37753907,0.608451108,-1.684610048,-1.285611027,0.94595938,1.355444106,-0.784011742,-1.135786523,-0.486531323,1
-0.333654718,-0.904154901,1.983225229,0.335430554,-1.194195781,-1.500547828,-1.148222266,0.733044185,-1.053944586,-1.208015131,1
1.1878561,-1.712100901,-1.420045197,0.252570907,1.163048126,-1.478346243,-0.945504832,0.541990377,0.896178916,0.096722405,1
0.019273397,1.390127944,-0.739218144,0.387320018,1.243687697,-0.990304189,0.656428706,-0.305151481,0.361105351,0.185221984,-1
-0.318739868,-0.284249018,-0.087149551,-0.766145515,0.834005189,-0.814474077,0.727588401,-0.611549586,-0.173573916,-1.133991181,-1
-1.292390665,-0.492296261,-0.256839102,-1.006624505,-0.264223142,1.152733565,1.093526747,-0.604846155,0.400150105,-1.784560248,-1
-1.186828023,0.500750382,-1.100483049,-0.753002503,0.681210351,0.428851936,-1.180371166,1.406197376,0.05026713,-1.04247044,-1
0.606378126,0.097550975,1.004567401,-0.751992489,2.036619602,-0.506724414,0.191443307,-1.182560256,0.947735945,-0.108466907,-1
-0.12059584,1.791579529,0.934059747,-0.355183139,0.904646366,1.097507865,-0.986643633,-0.872709473,-0.175482357,0.517161283,-1
-1.100185975,1.074698612,0.720243131,-0.174405391,-0.673733848,0.507132727,-0.74509169,0.275277563,0.61324389,-0.648907684,-1
-0.60336552,-1.501272554,-0.456034893,1.054269674,-0.06018694,0.119588389,-0.447914102,0.124368351,-1.354403482,0.71875374,-1
1.096721416,-0.362644885,-0.305705961,-1.430596571,-1.016548912,0.047996492,0.118765207,1.763361933,1.173394379,-1.313936371,1
0.297842132,0.881190848,0.696039993,-0.336132753,-0.876177426,-0.670297079,0.329682979,-0.35160667,0.236305114,0.200206308,-1
-1.415611599,-2.023541039,-0.272755782,-0.304230829,-0.104588277,1.244828404,-0.184858384,-0.657335191,-0.664730966,0.79291972,1
-0.768552712,-0.192533799,0.171289958,-0.007096839,-1.831644817,-0.40898608,-0.04064609,1.475518957,2.124413565,0.589278691,1
0.869971166,-0.390090266,0.665426471,2.100091679,-1.563472296,0.594341081,1.023157001,0.257983508,0.729054525,-0.402897411,1
2.204162854,-0.703840529,-0.213239057,1.014857046,-0.808268237,-0.769156296,0.098730739,-1.651923264,1.911348315,-0.348751108,1
0.401718243,-0.211391144,-0.540008886,1.045952551,2.002172848,-0.026566157,-0.526947207,-0.270048946,-1.054582785,-0.722951151,-1
-0.749313116,0.530309733,-0.560888716,0.349353036,-0.594678513,1.097317538,-2.054068729,0.943877902,-2.448108013,-0.018534024,1
-1.754735153,-1.133947268,-0.893816623,-0.469014646,-0.602011992,-1.002306491,1.309957037,-0.075809646,-1.084218548,0.319431036,1
0.660345076,0.698559932,-0.810736692,-1.125029672,-0.091578771,0.674811205,1.103149007,0.561045637,-1.355154149,-0.754544117,-1
-0.111567785,-0.029878931,-0.21644403,1.205423773,0.164605787,-0.227211049,-1.197069282,-2.182035883,0.773052291,0.265755854,-1
0.247769978,-0.058532399,-0.857374058,-1.31444298,-1.325002568,0.458404077,0.37865708,-1.662374212,-0.241447848,0.871584486,-1
0.056118732,-0.581031625,1.454537577,-0.571016871,0.121303135,1.998281295,0.26636257,0.711198642,-0.264148229,-1.678208514,1
0.782292492,-1.671526774,-0.040879026,1.071110264,2.014515024,0.77687841,0.083771285,-0.133584583,2.525460093,0.512446227,1
-1.435109216,1.683670336,-0.692208186,-1.026004992,0.958153361,-1.473007854,-1.454110405,0.362179198,-0.515535272,2.44803703,1
0.075839937,1.043957922,-0.701092719,0.212790114,0.949204569,-0.72713902,-0.177059066,0.515611143,-0.977946844,-1.136012475,-1
-0.230428017,-0.888603946,-0.25061229,1.38086563,-1.695270313,0.883530238,0.485411435,-2.116318669,0.371765737,0.075905906,1
0.754362145,-0.391065154,1.16314435,-1.252491062,1.615085723,1.081716956,0.097263988,-1.868987205,0.934287199,0.860717551,1
-0.217198654,1.941413872,0.287009308,-1.454605462,-1.598728689,-0.403228007,-1.590841265,-0.422445824,1.841433572,-0.15318999,1
0.176302883,0.717904374,0.415977065,0.030630856,0.561839896,1.368691149,-0.572268882,-0.473154154,0.283953765,0.056182443,-1
-1.114103307,0.236060383,0.794483479,-0.230567781,-0.559573446,0.377919892,-0.86113149,0.692781594,0.609164605,0.820817318,-1
2.206721621,-1.449724238,0.085158381,-1.237804291,-0.726199706,0.302357879,-0.118873023,1.706568813,-1.126926448,0.357312569,1
0.305395838,-1.1881777,2.023239938,1.481972978,-0.405573967,-0.588288732,0.664891517,-0.838121848,-0.560094083,1.081032715,1
-0.920632791,-0.246197928,0.37112239,0.525613339,2.367935303,1.455478901,1.017397493,0.765797647,1.22971608,0.683226432,1
-0.215746632,1.791914274,-0.05120255,0.976205964,0.512643413,-1.50226928,0.607103151,0.263522187,-0.992920359,-0.682299249,-1
-0.139798524,1.291287621,1.275388627,-1.005131685,-1.316962718,-1.447507262,0.489194946,0.220065257,-0.947522543,1.052852418,1
-0.567818044,1.202090981,0.094641253,0.929640283,0.911836551,0.751106417,-0.798912716,-0.991967607,1.412330751,-0.449370534,-1
-1.558824122,-1.122699141,0.086029516,-0.666169185,0.365036058,0.641706333,-0.493959369,-1.158880157,-0.953573509,1.066913003,-1
-0.112783154,2.265858659,1.279748992,-0.604182942,1.685591895,-0.154081796,0.498522208,0.161038677,0.130149706,0.591362709,1
0.029298023,-1.083130056,-0.88236034,-1.153158939,-1.360755195,-2.365656663,-0.865895222,0.026334212,-0.496458196,-0.50410806,1
1.178833511,0.267433888,-0.237085925,0.076577914,-0.881014002,-0.274079931,-2.903572274,0.057065288,0.217457237,0.788863833,1
-0.035360734,0.829836212,-0.751891332,-2.101429648,-0.178062237,-0.463883949,-0.225660596,-1.076734274,-0.384557464,-0.54819389,-1
0.622467295,0.449680015,-0.450091975,-1.176940339,-0.72667554,-1.656341089,2.075235364,-2.035440012,1.522984699,-1.703885546,1
-1.656872827,-1.156179875,-1.113290546,-0.017835441,-1.372711764,0.739332638,-0.728819338,-2.036705224,2.158098239,0.039715904,1
-0.038001714,0.033178531,-0.558906331,2.701340352,-1.178015329,0.604299215,1.088677131,-0.705859494,-0.184671198,-0.518695406,1
0.651109436,0.213444396,1.138712493,0.31517906,0.648376172,-0.746400647,1.769704931,1.364331129,0.174009857,0.564535846,-1
1.183495563,-0.670424297,1.025079061,-0.919307431,-1.183497283,0.34911694,-0.951168729,0.841016664,0.89508344,-1.872657109,1
1.182207576,-0.827620468,0.533450276,-0.028324844,0.026737254,-1.077534498,-0.296972948,0.127135026,2.554780656,-0.738557275,1
-0.136011865,-0.619563839,1.267288318,0.18555767,-0.171091477,-0.495242076,-0.097369537,1.123374262,-2.602892522,0.285165483,1
-0.909350083,-1.482380037,-0.091988237,1.044785869,0.696238872,-0.256549471,-0.183134912,-0.982505721,-0.14075694,-0.030914642,-1
-1.075708952,0.608139987,-0.386292665,1.22177815,-0.393895437,0.237984289,0.016423518,1.229621507,0.297184922,-0.199505991,-1
0.082154215,0.756236792,0.236770513,0.573669183,0.95151978,-1.933865903,-0.439392663,0.317101599,1.181442975,-0.327811522,-1
0.513601594,0.006681504,2.262821704,2.294076574,-1.817128569,0.186620002,1.114800783,-0.80916568,-1.167794141,-0.812993525,1
-1.111748622,-1.272875813,-0.236895065,-0.905868625,1.260638917,-0.402986046,1.462665441,1.626239581,0.60716509,0.102983115,1
-0.066092403,1.92022381,1.796438583,-0.182923132,-0.296434958,0.976811477,-1.033154405,-0.061523691,-0.051473029,1.607127086,1
0.046686793,0.027266075,0.238588873,0.044375654,-0.092162523,-0.259568923,1.412414653,0.413688248,0.833240577,-1.321011238,-1
-0.115993264,1.771162258,0.526533036,-0.290337148,0.956669304,-2.538042944,-0.829019899,-0.262634213,-0.584709196,0.617956115,1
-1.225490767,0.497269917,-0.337300127,-0.441831401,0.762920445,1.218912533,1.232961459,1.308675676,-0.346205118,1.49948988,1
-0.769017352,3.302359091,1.787964112,-0.163771426,0.205442928,1.32703525,-0.201006093,-0.10152077,-0.063073843,-1.490454118,1
-2.099974218,0.443206417,-1.223341366,-1.839215461,-2.173889206,-0.443023062,0.627545669,0.205406335,-1.237968844,0.317141053,1
-0.164552486,0.386885607,0.981368359,-3.182195671,-0.439831418,0.629914864,-0.081823898,-0.702395457,-0.512850176,0.769309464,1
0.54798653,-2.055182871,0.5737451,-1.152777168,-0.97552658,1.121633428,-0.581947259,1.404627544,-0.366687995,0.085256963,1
-0.273751985,1.039418473,2.0255933,1.97019816,-0.634333269,0.035812957,-0.056222632,-0.579643519,1.543011241,1.248286488,1
-0.740482242,-1.301985908,-1.009328342,-1.600874579,-0.269332845,1.788152231,0.035943652,0.578925876,-1.592945893,2.103056275,1
0.217508342,0.341665947,0.815137054,-1.166205543,2.096474973,-0.870831762,0.447946434,-0.50200615,-0.362487589,0.816890571,-1
-0.33741502,0.118866839,0.269066303,1.015121376,1.069253181,-0.128472919,-1.104878119,-1.768286815,0.738607317,-1.725428338,1
1.287124151,-1.027625823,-0.648121958,0.94850054,0.120158632,-1.74557828,-0.782664657,-1.054796562,-1.065054384,-0.442199916,1
-0.097200853,-0.488246949,0.175540603,1.75012096,0.485443025,-0.723409149,-0.527714298,-0.228529681,1.067613943,0.721085709,-1
-0.099290395,-0.139542649,0.808469019,-0.05920153,0.544934851,0.130889909,0.323413139,0.484469105,-0.652860107,-1.767116838,-1
2.116352744,-0.198842399,-0.131163702,-0.230983465,0.75280096,-2.28922177,-2.618838442,-0.694720403,0.130096365,0.680520126,1
-0.805728945,0.683639312,-0.953581395,-1.08421304,-0.280066401,0.105125201,-0.609160019,-0.493789735,-1.076788298,-0.434196102,-1
-0.713380948,-0.673084657,-1.522695063,1.014537884,1.60048763,-0.622476926,-1.366807517,-0.692392593,1.54683566,-1.32130209,1
0.22780126,-0.231374563,-0.360557844,-1.108864085,-0.551784477,-1.262630064,-1.337486027,-0.308106604,-0.562221912,2.955287443,1
0.170643447,-0.566595606,0.513367233,-1.170096342,-0.683759083,-1.388594,0.082336875,0.128868272,0.752435614,0.640390402,-1
0.646422134,2.363475171,-0.973007024,-2.606119383,0.281067002,0.842843895,-0.193829436,0.877481977,-0.231035544,1.029038708,1
-0.968287421,-0.112092437,-1.258532484,0.648894708,2.256707466,0.092371315,1.808136569,1.128984256,0.494766945,0.104770893,1
-2.089586618,-0.527104332,1.339219533,0.097399738,0.270406176,-1.31765478,-1.331928494,1.237347425,0.208334002,1.279694719,1
0.253140108,-0.642919691,1.434079189,-0.742634624,-0.050351417,-0.737848798,0.45356978,-0.947611042,0.603684543,0.247831912,-1
-0.651033147,1.105092428,-0.204837058,0.966133061,-0.303890741,1.092857868,-0.341324703,-0.800630674,-0.062371891,-0.907593304,-1
1.393282129,0.117293461,-0.750726779,0.851763317,-0.752341612,-0.748380647,-0.025854215,-1.498016284,0.76586635,1.371502476,-1
-0.456554256,-0.848070866,-0.046445994,-0.273181615,0.917212896,2.065464405,0.532570279,-0.107914263,-0.112518812,0.527396289,-1
0.174990425,-0.392903366,0.71362636,-1.306687078,-0.094577582,0.226730284,-0.540771806,-0.071905714,-2.2924039,1.015516118,-1
-3.820624358,-1.034837378,2.179668981,-1.190430921,-0.461636363,-0.581431858,-0.616356002,1.229511512,0.197537109,-0.26388494,1
-2.000929064,-1.623923326,-2.154298562,1.322246102,0.485644268,-0.63137749,0.175869659,0.997197506,-0.089580895,-1.431842921,1
-0.120629339,-1.594963975,-0.096093967,-1.90394826,-1.04766644,0.4744137,-1.860159028,-0.33275298,-0.353606095,-0.936767164,1
-0.728799295,2.453520646,1.010400979,-0.793524765,1.051054554,-2.607347343,-0.329474886,-0.853412406,0.775373945,-0.853181812,1
0.081317082,-0.771057601,-0.839263667,1.83882728,-1.20987337,-1.630404813,-0.636813423,0.396803429,-0.431931461,-0.437039765,1
1.228262774,0.17851713,-0.765422515,-0.380296723,1.418622321,0.066903784,0.753723837,0.517180661,-1.129291313,1.790613418,1
0.030289208,1.582684884,-1.569007385,-1.314318613,-0.580231074,-0.877112649,-0.41988998,-1.00986079,0.324668922,-0.302138683,-1
0.274368028,0.523929631,-0.040359911,0.358201873,-1.715677245,1.162516249,0.514097037,1.222548593,0.67167149,0.525707481,-1
-0.394494776,0.397636351,1.038814143,-2.750342825,0.74254482,-0.815786434,0.082242752,0.949077559,0.510936204,-0.111619014,1
-0.479398386,-1.096775001,0.277545466,0.165788186,-0.69364942,-0.479402123,0.203267859,-0.745624091,-0.600546094,-1.853069309,-1
